2007-07-17 15:52 9999-99-99 99:99  -2.850  -54.950   609.6     106.80 -9999 -99999.   ...  0 -99999999
2007-07-17 15:54 9999-99-99 99:99  -2.850  -54.950   457.2     106.46 -9999 -99999.   ...  0 -99999999
2007-07-17 15:56 9999-99-99 99:99  -2.850  -54.950   304.8     105.93 -9999 -99999.   ...  0 -99999999
2007-07-27 14:08 9999-99-99 99:99  -2.850  -54.950  4267.2      81.55 -9999 -99999.   ...  0 -99999999
2007-07-27 14:12 9999-99-99 99:99  -2.850  -54.950  3962.4      83.99 -9999 -99999.   ...  0 -99999999
2007-07-27 14:15 9999-99-99 99:99  -2.850  -54.950  3657.6      82.24 -9999 -99999.   ...  0 -99999999
2007-07-27 14:18 9999-99-99 99:99  -2.850  -54.950  3352.8      78.21 -9999 -99999.   ...  0 -99999999
2007-07-27 14:20 9999-99-99 99:99  -2.850  -54.950  3048.0      78.42 -9999 -99999.   ...  0 -99999999
2007-07-27 14:22 9999-99-99 99:99  -2.850  -54.950  2743.2      74.47 -9999 -99999.   ...  0 -99999999
2007-07-27 14:25 9999-99-99 99:99  -2.850  -54.950  2438.4      93.73 -9999 -99999.   ...  0 -99999999
2007-07-27 14:27 9999-99-99 99:99  -2.850  -54.950  2133.6     118.98 -9999 -99999.   ...  0 -99999999
2007-07-27 14:30 9999-99-99 99:99  -2.850  -54.950  1828.8     138.53 -9999 -99999.   ...  0 -99999999
2007-07-27 14:32 9999-99-99 99:99  -2.850  -54.950  1524.0     112.37 -9999 -99999.   ...  0 -99999999
2007-07-27 14:34 9999-99-99 99:99  -2.850  -54.950  1219.2     109.27 -9999 -99999.   ...  0 -99999999
2007-07-27 14:35 9999-99-99 99:99  -2.850  -54.950  1066.8     109.29 -9999 -99999.   ...  0 -99999999
2007-07-27 14:36 9999-99-99 99:99  -2.850  -54.950   914.4     113.97 -9999 -99999.   ...  0 -99999999
2007-07-27 14:38 9999-99-99 99:99  -2.850  -54.950   762.0     115.51 -9999 -99999.   ...  0 -99999999
2007-07-27 14:40 9999-99-99 99:99  -2.850  -54.950   609.6     117.25 -9999 -99999.   ...  0 -99999999
2007-07-27 14:41 9999-99-99 99:99  -2.850  -54.950   457.2     117.84 -9999 -99999.   ...  0 -99999999
2007-07-27 14:42 9999-99-99 99:99  -2.850  -54.950   304.8     116.14 -9999 -99999.   ...  0 -99999999
2007-08-03 18:43 9999-99-99 99:99  -2.850  -54.950  4267.2      81.00 -9999 -99999.   ...  0 -99999999
2007-08-03 18:46 9999-99-99 99:99  -2.850  -54.950  3962.4      79.97 -9999 -99999.   ...  0 -99999999
2007-08-03 18:48 9999-99-99 99:99  -2.850  -54.950  3657.6      79.95 -9999 -99999.   ...  0 -99999999
2007-08-03 18:52 9999-99-99 99:99  -2.850  -54.950  3352.8      77.62 -9999 -99999.   ...  0 -99999999
2007-08-03 18:55 9999-99-99 99:99  -2.850  -54.950  3048.0      83.34 -9999 -99999.   ...  0 -99999999
2007-08-03 18:58 9999-99-99 99:99  -2.850  -54.950  2743.2      85.06 -9999 -99999.   ...  0 -99999999
2007-08-03 19:01 9999-99-99 99:99  -2.850  -54.950  2438.4     106.22 -9999 -99999.   ...  0 -99999999
2007-08-03 19:03 9999-99-99 99:99  -2.850  -54.950  2133.6     119.06 -9999 -99999.   ...  0 -99999999
2007-08-03 19:06 9999-99-99 99:99  -2.850  -54.950  1828.8     126.97 -9999 -99999.   ...  0 -99999999
2007-08-03 19:09 9999-99-99 99:99  -2.850  -54.950  1524.0     142.65 -9999 -99999.   ...  0 -99999999
2007-08-03 19:12 9999-99-99 99:99  -2.850  -54.950  1219.2     148.13 -9999 -99999.   ...  0 -99999999
2007-08-03 19:14 9999-99-99 99:99  -2.850  -54.950  1066.8     146.29 -9999 -99999.   ...  0 -99999999
2007-08-03 19:15 9999-99-99 99:99  -2.850  -54.950   914.4     140.77 -9999 -99999.   ...  0 -99999999
2007-08-03 19:17 9999-99-99 99:99  -2.850  -54.950   762.0     145.21 -9999 -99999.   ...  0 -99999999
2007-08-03 19:18 9999-99-99 99:99  -2.850  -54.950   609.6     142.81 -9999 -99999.   ...  0 -99999999
2007-08-03 19:20 9999-99-99 99:99  -2.850  -54.950   457.2     143.13 -9999 -99999.   ...  0 -99999999
2007-08-03 19:21 9999-99-99 99:99  -2.850  -54.950   304.8     142.08 -9999 -99999.   ...  0 -99999999
2007-08-18 18:44 9999-99-99 99:99  -2.850  -54.950  4267.2      87.70 -9999 -99999.   ...  0 -99999999
2007-08-18 18:46 9999-99-99 99:99  -2.850  -54.950  3962.4      85.88 -9999 -99999.   ...  0 -99999999
2007-08-18 18:49 9999-99-99 99:99  -2.850  -54.950  3657.6      84.16 -9999 -99999.   ...  0 -99999999
2007-08-18 18:51 9999-99-99 99:99  -2.850  -54.950  3352.8      90.84 -9999 -99999.   ...  0 -99999999
2007-08-18 18:53 9999-99-99 99:99  -2.850  -54.950  3048.0     137.21 -9999 -99999.   ...  0 -99999999
2007-08-18 18:55 9999-99-99 99:99  -2.850  -54.950  2743.2     163.65 -9999 -99999.   ...  0 -99999999
2007-08-18 18:57 9999-99-99 99:99  -2.850  -54.950  2438.4     302.49 -9999 -99999.   ...  0 -99999999
2007-08-18 18:59 9999-99-99 99:99  -2.850  -54.950  2133.6     245.67 -9999 -99999.   ...  0 -99999999
2007-08-18 19:01 9999-99-99 99:99  -2.850  -54.950  1828.8     253.01 -9999 -99999.   ...  0 -99999999
2007-08-18 19:03 9999-99-99 99:99  -2.850  -54.950  1524.0     248.10 -9999 -99999.   ...  0 -99999999
2007-08-18 19:06 9999-99-99 99:99  -2.850  -54.950  1219.2     232.77 -9999 -99999.   ...  0 -99999999
2007-08-18 19:07 9999-99-99 99:99  -2.850  -54.950  1066.8     235.62 -9999 -99999.   ...  0 -99999999
2007-08-18 19:08 9999-99-99 99:99  -2.850  -54.950   914.4     228.85 -9999 -99999.   ...  0 -99999999
2007-08-18 19:10 9999-99-99 99:99  -2.850  -54.950   762.0     217.92 -9999 -99999.   ...  0 -99999999
2007-08-18 19:11 9999-99-99 99:99  -2.850  -54.950   609.6     210.95 -9999 -99999.   ...  0 -99999999
2007-08-18 19:12 9999-99-99 99:99  -2.850  -54.950   457.2     193.03 -9999 -99999.   ...  0 -99999999
2007-08-18 19:13 9999-99-99 99:99  -2.850  -54.950   304.8     204.39 -9999 -99999.   ...  0 -99999999
2007-08-27 16:02 9999-99-99 99:99  -2.850  -54.950  4267.2      93.69 -9999 -99999.   ...  0 -99999999
2007-08-27 16:05 9999-99-99 99:99  -2.850  -54.950  3962.4      94.27 -9999 -99999.   ...  0 -99999999
2007-08-27 16:08 9999-99-99 99:99  -2.850  -54.950  3657.6     100.33 -9999 -99999.   ...  0 -99999999
2007-08-27 16:11 9999-99-99 99:99  -2.850  -54.950  3352.8      92.28 -9999 -99999.   ...  0 -99999999
2007-08-27 16:13 9999-99-99 99:99  -2.850  -54.950  3048.0      95.49 -9999 -99999.   ...  0 -99999999
2007-08-27 16:16 9999-99-99 99:99  -2.850  -54.950  2743.2     117.49 -9999 -99999.   ...  0 -99999999
2007-08-27 16:19 9999-99-99 99:99  -2.850  -54.950  2438.4     146.28 -9999 -99999.   ...  0 -99999999
2007-08-27 16:21 9999-99-99 99:99  -2.850  -54.950  2133.6     186.78 -9999 -99999.   ...  0 -99999999
2007-08-27 16:23 9999-99-99 99:99  -2.850  -54.950  1828.8     224.42 -9999 -99999.   ...  0 -99999999
2007-08-27 16:25 9999-99-99 99:99  -2.850  -54.950  1524.0     138.25 -9999 -99999.   ...  0 -99999999
2007-08-27 16:27 9999-99-99 99:99  -2.850  -54.950  1219.2     121.37 -9999 -99999.   ...  0 -99999999
2007-08-27 16:28 9999-99-99 99:99  -2.850  -54.950  1066.8     123.33 -9999 -99999.   ...  0 -99999999
2007-08-27 16:30 9999-99-99 99:99  -2.850  -54.950   914.4     121.27 -9999 -99999.   ...  0 -99999999
2007-08-27 16:32 9999-99-99 99:99  -2.850  -54.950   762.0     121.12 -9999 -99999.   ...  0 -99999999
2007-08-27 16:33 9999-99-99 99:99  -2.850  -54.950   609.6     119.96 -9999 -99999.   ...  0 -99999999
2007-08-27 16:35 9999-99-99 99:99  -2.850  -54.950   457.2     120.05 -9999 -99999.   ...  0 -99999999
2007-08-27 16:36 9999-99-99 99:99  -2.850  -54.950   304.8     117.27 -9999 -99999.   ...  0 -99999999
2007-09-06 18:57 9999-99-99 99:99  -2.850  -54.950  4267.2     100.06 -9999 -99999.   ...  0 -99999999
2007-09-06 18:59 9999-99-99 99:99  -2.850  -54.950  3962.4      94.94 -9999 -99999.   ...  0 -99999999
2007-09-06 19:02 9999-99-99 99:99  -2.850  -54.950  3657.6      84.41 -9999 -99999.   ...  0 -99999999
2007-09-06 19:04 9999-99-99 99:99  -2.850  -54.950  3352.8      89.70 -9999 -99999.   ...  0 -99999999
2007-09-06 19:07 9999-99-99 99:99  -2.850  -54.950  3048.0     130.25 -9999 -99999.   ...  0 -99999999
2007-09-06 19:09 9999-99-99 99:99  -2.850  -54.950  2743.2     139.13 -9999 -99999.   ...  0 -99999999
2007-09-06 19:12 9999-99-99 99:99  -2.850  -54.950  2438.4     234.15 -9999 -99999.   ...  0 -99999999
2007-09-06 19:15 9999-99-99 99:99  -2.850  -54.950  2133.6     263.19 -9999 -99999.   ...  0 -99999999
2007-09-06 19:18 9999-99-99 99:99  -2.850  -54.950  1828.8     274.38 -9999 -99999.   ...  0 -99999999
2007-09-06 19:20 9999-99-99 99:99  -2.850  -54.950  1524.0     293.74 -9999 -99999.   ...  0 -99999999
2007-09-06 19:23 9999-99-99 99:99  -2.850  -54.950  1219.2     203.02 -9999 -99999.   ...  0 -99999999
2007-09-06 19:24 9999-99-99 99:99  -2.850  -54.950  1066.8     200.79 -9999 -99999.   ...  0 -99999999
2007-09-06 19:25 9999-99-99 99:99  -2.850  -54.950   914.4     197.20 -9999 -99999.   ...  0 -99999999
2007-09-06 19:27 9999-99-99 99:99  -2.850  -54.950   762.0     198.18 -9999 -99999.   ...  0 -99999999
2007-09-06 19:28 9999-99-99 99:99  -2.850  -54.950   609.6     198.57 -9999 -99999.   ...  0 -99999999
2007-09-06 19:30 9999-99-99 99:99  -2.850  -54.950   457.2     199.44 -9999 -99999.   ...  0 -99999999
2007-09-06 19:31 9999-99-99 99:99  -2.850  -54.950   304.8     197.19 -9999 -99999.   ...  0 -99999999
2007-09-13 17:16 9999-99-99 99:99  -2.850  -54.950  3962.4     116.96 -9999 -99999.   ...  0 -99999999
2007-09-13 17:18 9999-99-99 99:99  -2.850  -54.950  3657.6      90.36 -9999 -99999.   ...  0 -99999999
2007-09-13 17:21 9999-99-99 99:99  -2.850  -54.950  3352.8      96.47 -9999 -99999.   ...  0 -99999999
2007-09-13 17:23 9999-99-99 99:99  -2.850  -54.950  3048.0     174.00 -9999 -99999.   ...  0 -99999999
2007-09-13 17:26 9999-99-99 99:99  -2.850  -54.950  2743.2     318.66 -9999 -99999.   ...  0 -99999999
2007-09-13 17:28 9999-99-99 99:99  -2.850  -54.950  2438.4     388.43 -9999 -99999.   ...  0 -99999999
2007-09-13 17:30 9999-99-99 99:99  -2.850  -54.950  2133.6     372.28 -9999 -99999.   ...  0 -99999999
2007-09-13 17:32 9999-99-99 99:99  -2.850  -54.950  1828.8     303.45 -9999 -99999.   ...  0 -99999999
2007-09-13 17:35 9999-99-99 99:99  -2.850  -54.950  1524.0     251.07 -9999 -99999.   ...  0 -99999999
2007-09-13 17:37 9999-99-99 99:99  -2.850  -54.950  1219.2     205.95 -9999 -99999.   ...  0 -99999999
2007-09-13 17:39 9999-99-99 99:99  -2.850  -54.950  1066.8     205.48 -9999 -99999.   ...  0 -99999999
2007-09-13 17:41 9999-99-99 99:99  -2.850  -54.950   914.4     196.65 -9999 -99999.   ...  0 -99999999
2007-09-13 17:43 9999-99-99 99:99  -2.850  -54.950   762.0     190.60 -9999 -99999.   ...  0 -99999999
2007-09-13 17:45 9999-99-99 99:99  -2.850  -54.950   609.6     186.95 -9999 -99999.   ...  0 -99999999
2007-09-13 17:46 9999-99-99 99:99  -2.850  -54.950   457.2     186.20 -9999 -99999.   ...  0 -99999999
2007-09-13 17:48 9999-99-99 99:99  -2.850  -54.950   304.8     191.26 -9999 -99999.   ...  0 -99999999
2007-09-20 17:21 9999-99-99 99:99  -2.850  -54.950  4267.2     100.27 -9999 -99999.   ...  0 -99999999
2007-09-20 17:23 9999-99-99 99:99  -2.850  -54.950  3962.4      85.47 -9999 -99999.   ...  0 -99999999
2007-09-20 17:25 9999-99-99 99:99  -2.850  -54.950  3657.6      92.05 -9999 -99999.   ...  0 -99999999
2007-09-20 17:27 9999-99-99 99:99  -2.850  -54.950  3352.8      87.83 -9999 -99999.   ...  0 -99999999
2007-09-20 17:30 9999-99-99 99:99  -2.850  -54.950  3048.0      95.24 -9999 -99999.   ...  0 -99999999
2007-09-20 17:32 9999-99-99 99:99  -2.850  -54.950  2743.2     107.85 -9999 -99999.   ...  0 -99999999
2007-09-20 17:35 9999-99-99 99:99  -2.850  -54.950  2438.4     113.84 -9999 -99999.   ...  0 -99999999
2007-09-20 17:38 9999-99-99 99:99  -2.850  -54.950  2133.6     163.94 -9999 -99999.   ...  0 -99999999
2007-09-20 17:40 9999-99-99 99:99  -2.850  -54.950  1828.8     152.26 -9999 -99999.   ...  0 -99999999
2007-09-20 17:43 9999-99-99 99:99  -2.850  -54.950  1524.0     150.63 -9999 -99999.   ...  0 -99999999
2007-09-20 17:46 9999-99-99 99:99  -2.850  -54.950  1219.2     149.08 -9999 -99999.   ...  0 -99999999
2007-09-20 17:47 9999-99-99 99:99  -2.850  -54.950  1066.8     149.93 -9999 -99999.   ...  0 -99999999
2007-09-20 17:48 9999-99-99 99:99  -2.850  -54.950   914.4     147.83 -9999 -99999.   ...  0 -99999999
2007-09-20 17:49 9999-99-99 99:99  -2.850  -54.950   762.0     149.11 -9999 -99999.   ...  0 -99999999
2007-09-20 17:51 9999-99-99 99:99  -2.850  -54.950   609.6     150.08 -9999 -99999.   ...  0 -99999999
2007-09-20 17:52 9999-99-99 99:99  -2.850  -54.950   457.2     151.23 -9999 -99999.   ...  0 -99999999
2007-09-20 17:53 9999-99-99 99:99  -2.850  -54.950   304.8     188.16 -9999 -99999.   ...  0 -99999999
2007-10-25 16:57 9999-99-99 99:99  -2.850  -54.950  4267.2      98.60 -9999 -99999.   ...  0 -99999999
2007-10-25 17:01 9999-99-99 99:99  -2.850  -54.950  3962.4      87.29 -9999 -99999.   ...  0 -99999999
2007-10-25 17:03 9999-99-99 99:99  -2.850  -54.950  3657.6      83.60 -9999 -99999.   ...  0 -99999999
2007-10-25 17:05 9999-99-99 99:99  -2.850  -54.950  3352.8     107.94 -9999 -99999.   ...  0 -99999999
2007-10-25 17:07 9999-99-99 99:99  -2.850  -54.950  3048.0     146.15 -9999 -99999.   ...  0 -99999999
2007-10-25 17:09 9999-99-99 99:99  -2.850  -54.950  2743.2     194.25 -9999 -99999.   ...  0 -99999999
2007-10-25 17:12 9999-99-99 99:99  -2.850  -54.950  2438.4     218.07 -9999 -99999.   ...  0 -99999999
2007-10-25 17:14 9999-99-99 99:99  -2.850  -54.950  2133.6     222.79 -9999 -99999.   ...  0 -99999999
2007-10-25 17:15 9999-99-99 99:99  -2.850  -54.950  1828.8     197.23 -9999 -99999.   ...  0 -99999999
2007-10-25 17:18 9999-99-99 99:99  -2.850  -54.950  1524.0     175.84 -9999 -99999.   ...  0 -99999999
2007-10-25 17:20 9999-99-99 99:99  -2.850  -54.950  1219.2     159.66 -9999 -99999.   ...  0 -99999999
2007-10-25 17:22 9999-99-99 99:99  -2.850  -54.950  1066.8     149.32 -9999 -99999.   ...  0 -99999999
2007-10-25 17:23 9999-99-99 99:99  -2.850  -54.950   914.4     165.56 -9999 -99999.   ...  0 -99999999
2007-10-25 17:24 9999-99-99 99:99  -2.850  -54.950   762.0     146.91 -9999 -99999.   ...  0 -99999999
2007-10-25 17:25 9999-99-99 99:99  -2.850  -54.950   609.6     139.28 -9999 -99999.   ...  0 -99999999
2007-10-25 17:26 9999-99-99 99:99  -2.850  -54.950   457.2     140.02 -9999 -99999.   ...  0 -99999999
2007-10-25 17:27 9999-99-99 99:99  -2.850  -54.950   304.8     136.23 -9999 -99999.   ...  0 -99999999
2007-11-02 15:53 9999-99-99 99:99  -2.850  -54.950  4267.2     141.57 -9999 -99999.   ...  0 -99999999
2007-11-02 15:55 9999-99-99 99:99  -2.850  -54.950  3962.4     158.01 -9999 -99999.   ...  0 -99999999
2007-11-02 15:59 9999-99-99 99:99  -2.850  -54.950  3657.6     145.19 -9999 -99999.   ...  0 -99999999
2007-11-02 16:01 9999-99-99 99:99  -2.850  -54.950  3352.8     104.61 -9999 -99999.   ...  0 -99999999
2007-11-02 16:03 9999-99-99 99:99  -2.850  -54.950  3048.0     108.39 -9999 -99999.   ...  0 -99999999
2007-11-02 16:08 9999-99-99 99:99  -2.850  -54.950  2438.4     126.02 -9999 -99999.   ...  0 -99999999
2007-11-02 16:10 9999-99-99 99:99  -2.850  -54.950  2133.6     123.95 -9999 -99999.   ...  0 -99999999
2007-11-02 16:12 9999-99-99 99:99  -2.850  -54.950  1828.8     227.12 -9999 -99999.   ...  0 -99999999
2007-11-02 16:17 9999-99-99 99:99  -2.850  -54.950  1219.2     145.39 -9999 -99999.   ...  0 -99999999
2007-11-02 16:19 9999-99-99 99:99  -2.850  -54.950  1066.8     124.91 -9999 -99999.   ...  0 -99999999
2007-11-02 16:20 9999-99-99 99:99  -2.850  -54.950   914.4     122.93 -9999 -99999.   ...  0 -99999999
2007-11-02 16:21 9999-99-99 99:99  -2.850  -54.950   762.0     123.89 -9999 -99999.   ...  0 -99999999
2007-11-02 16:22 9999-99-99 99:99  -2.850  -54.950   609.6     122.66 -9999 -99999.   ...  0 -99999999
2007-11-02 16:24 9999-99-99 99:99  -2.850  -54.950   457.2     123.30 -9999 -99999.   ...  0 -99999999
2007-11-02 16:25 9999-99-99 99:99  -2.850  -54.950   304.8     116.37 -9999 -99999.   ...  0 -99999999
2007-11-16 16:14 9999-99-99 99:99  -2.850  -54.950  4267.2      99.67 -9999 -99999.   ...  0 -99999999
2007-11-16 16:16 9999-99-99 99:99  -2.850  -54.950  3962.4      83.42 -9999 -99999.   ...  0 -99999999
2007-11-16 16:18 9999-99-99 99:99  -2.850  -54.950  3657.6      79.27 -9999 -99999.   ...  0 -99999999
2007-11-16 16:20 9999-99-99 99:99  -2.850  -54.950  3352.8      92.53 -9999 -99999.   ...  0 -99999999
2007-11-16 16:23 9999-99-99 99:99  -2.850  -54.950  3048.0     128.93 -9999 -99999.   ...  0 -99999999
2007-11-16 16:24 9999-99-99 99:99  -2.850  -54.950  2743.2     120.70 -9999 -99999.   ...  0 -99999999
2007-11-16 16:27 9999-99-99 99:99  -2.850  -54.950  2438.4     100.09 -9999 -99999.   ...  0 -99999999
2007-11-16 16:29 9999-99-99 99:99  -2.850  -54.950  2133.6     176.85 -9999 -99999.   ...  0 -99999999
2007-11-16 16:31 9999-99-99 99:99  -2.850  -54.950  1828.8     218.88 -9999 -99999.   ...  0 -99999999
2007-11-16 16:33 9999-99-99 99:99  -2.850  -54.950  1524.0     209.78 -9999 -99999.   ...  0 -99999999
2007-11-16 16:35 9999-99-99 99:99  -2.850  -54.950  1219.2     210.86 -9999 -99999.   ...  0 -99999999
2007-11-16 16:36 9999-99-99 99:99  -2.850  -54.950  1066.8     199.61 -9999 -99999.   ...  0 -99999999
2007-11-16 16:37 9999-99-99 99:99  -2.850  -54.950   914.4     199.39 -9999 -99999.   ...  0 -99999999
2007-11-16 16:39 9999-99-99 99:99  -2.850  -54.950   762.0     196.99 -9999 -99999.   ...  0 -99999999
2007-11-16 16:41 9999-99-99 99:99  -2.850  -54.950   609.6     192.91 -9999 -99999.   ...  0 -99999999
2007-11-16 16:42 9999-99-99 99:99  -2.850  -54.950   457.2     188.83 -9999 -99999.   ...  0 -99999999
2007-11-16 16:43 9999-99-99 99:99  -2.850  -54.950   304.8     193.91 -9999 -99999.   ...  0 -99999999
2007-12-07 16:00 9999-99-99 99:99  -2.850  -54.950  3962.4      92.04 -9999 -99999.   ...  0 -99999999
2007-12-07 16:03 9999-99-99 99:99  -2.850  -54.950  3657.6     101.82 -9999 -99999.   ...  0 -99999999
2007-12-07 16:05 9999-99-99 99:99  -2.850  -54.950  3352.8      95.25 -9999 -99999.   ...  0 -99999999
2007-12-07 16:08 9999-99-99 99:99  -2.850  -54.950  3048.0      98.01 -9999 -99999.   ...  0 -99999999
2007-12-07 16:10 9999-99-99 99:99  -2.850  -54.950  2743.2     102.67 -9999 -99999.   ...  0 -99999999
2007-12-07 16:12 9999-99-99 99:99  -2.850  -54.950  2438.4     120.18 -9999 -99999.   ...  0 -99999999
2007-12-07 16:15 9999-99-99 99:99  -2.850  -54.950  2133.6     125.58 -9999 -99999.   ...  0 -99999999
2007-12-07 16:17 9999-99-99 99:99  -2.850  -54.950  1828.8     136.61 -9999 -99999.   ...  0 -99999999
2007-12-07 16:20 9999-99-99 99:99  -2.850  -54.950  1524.0     158.02 -9999 -99999.   ...  0 -99999999
2007-12-07 16:22 9999-99-99 99:99  -2.850  -54.950  1219.2     133.50 -9999 -99999.   ...  0 -99999999
2007-12-07 16:24 9999-99-99 99:99  -2.850  -54.950  1066.8     133.27 -9999 -99999.   ...  0 -99999999
2007-12-07 16:26 9999-99-99 99:99  -2.850  -54.950   914.4     135.57 -9999 -99999.   ...  0 -99999999
2007-12-07 16:27 9999-99-99 99:99  -2.850  -54.950   762.0     131.94 -9999 -99999.   ...  0 -99999999
2007-12-07 16:28 9999-99-99 99:99  -2.850  -54.950   609.6     131.82 -9999 -99999.   ...  0 -99999999
2007-12-07 16:30 9999-99-99 99:99  -2.850  -54.950   457.2     134.50 -9999 -99999.   ...  0 -99999999
2007-12-07 16:31 9999-99-99 99:99  -2.850  -54.950   304.8     130.00 -9999 -99999.   ...  0 -99999999
2007-12-18 12:50 9999-99-99 99:99  -2.850  -54.950  4267.2     103.65 -9999 -99999.   ...  0 -99999999
2007-12-18 12:55 9999-99-99 99:99  -2.850  -54.950  3962.4     109.82 -9999 -99999.   ...  0 -99999999
2007-12-18 13:00 9999-99-99 99:99  -2.850  -54.950  3657.6     109.31 -9999 -99999.   ...  0 -99999999
2007-12-18 13:05 9999-99-99 99:99  -2.850  -54.950  3352.8     118.97 -9999 -99999.   ...  0 -99999999
2007-12-18 13:10 9999-99-99 99:99  -2.850  -54.950  3048.0     110.92 -9999 -99999.   ...  0 -99999999
2007-12-18 13:15 9999-99-99 99:99  -2.850  -54.950  2743.2     114.21 -9999 -99999.   ...  0 -99999999
2007-12-18 13:20 9999-99-99 99:99  -2.850  -54.950  2438.4     109.47 -9999 -99999.   ...  0 -99999999
2007-12-18 13:25 9999-99-99 99:99  -2.850  -54.950  2133.6     119.47 -9999 -99999.   ...  0 -99999999
2007-12-26 17:11 9999-99-99 99:99  -2.850  -54.950  4267.2     128.69 -9999 -99999.   ...  0 -99999999
2007-12-26 17:13 9999-99-99 99:99  -2.850  -54.950  3962.4     127.22 -9999 -99999.   ...  0 -99999999
2007-12-26 17:16 9999-99-99 99:99  -2.850  -54.950  3657.6     133.47 -9999 -99999.   ...  0 -99999999
2007-12-26 17:18 9999-99-99 99:99  -2.850  -54.950  3352.8     132.25 -9999 -99999.   ...  0 -99999999
2007-12-26 17:21 9999-99-99 99:99  -2.850  -54.950  3048.0     132.91 -9999 -99999.   ...  0 -99999999
2007-12-26 17:23 9999-99-99 99:99  -2.850  -54.950  2743.2     132.34 -9999 -99999.   ...  0 -99999999
2007-12-26 17:26 9999-99-99 99:99  -2.850  -54.950  2438.4     134.03 -9999 -99999.   ...  0 -99999999
2007-12-26 17:29 9999-99-99 99:99  -2.850  -54.950  2133.6     133.83 -9999 -99999.   ...  0 -99999999
2007-12-26 17:31 9999-99-99 99:99  -2.850  -54.950  1828.8     133.44 -9999 -99999.   ...  0 -99999999
2007-12-26 17:34 9999-99-99 99:99  -2.850  -54.950  1524.0     134.66 -9999 -99999.   ...  0 -99999999
2007-12-26 17:36 9999-99-99 99:99  -2.850  -54.950  1219.2     136.79 -9999 -99999.   ...  0 -99999999
2007-12-26 17:37 9999-99-99 99:99  -2.850  -54.950  1066.8     134.97 -9999 -99999.   ...  0 -99999999
2007-12-26 17:38 9999-99-99 99:99  -2.850  -54.950   914.4     139.28 -9999 -99999.   ...  0 -99999999
2007-12-26 17:40 9999-99-99 99:99  -2.850  -54.950   762.0     136.23 -9999 -99999.   ...  0 -99999999
2008-01-03 16:12 9999-99-99 99:99  -2.850  -54.950  4267.2     100.83 -9999 -99999.   ...  0 -99999999
2008-01-03 16:15 9999-99-99 99:99  -2.850  -54.950  3962.4     100.71 -9999 -99999.   ...  0 -99999999
2008-01-03 16:17 9999-99-99 99:99  -2.850  -54.950  3657.6     102.31 -9999 -99999.   ...  0 -99999999
2008-01-03 16:20 9999-99-99 99:99  -2.850  -54.950  3352.8     108.74 -9999 -99999.   ...  0 -99999999
2008-01-03 16:23 9999-99-99 99:99  -2.850  -54.950  3048.0     115.64 -9999 -99999.   ...  0 -99999999
2008-01-03 16:25 9999-99-99 99:99  -2.850  -54.950  2743.2     117.33 -9999 -99999.   ...  0 -99999999
2008-01-03 16:28 9999-99-99 99:99  -2.850  -54.950  2438.4     113.12 -9999 -99999.   ...  0 -99999999
2008-01-03 16:30 9999-99-99 99:99  -2.850  -54.950  2133.6     115.87 -9999 -99999.   ...  0 -99999999
2008-01-03 16:33 9999-99-99 99:99  -2.850  -54.950  1828.8     115.47 -9999 -99999.   ...  0 -99999999
2008-01-03 16:35 9999-99-99 99:99  -2.850  -54.950  1524.0     121.02 -9999 -99999.   ...  0 -99999999
2008-01-03 16:39 9999-99-99 99:99  -2.850  -54.950  1219.2     127.31 -9999 -99999.   ...  0 -99999999
2008-01-03 16:40 9999-99-99 99:99  -2.850  -54.950  1066.8     133.54 -9999 -99999.   ...  0 -99999999
2008-01-03 16:41 9999-99-99 99:99  -2.850  -54.950   914.4     141.43 -9999 -99999.   ...  0 -99999999
2008-01-03 16:43 9999-99-99 99:99  -2.850  -54.950   762.0     138.26 -9999 -99999.   ...  0 -99999999
2008-01-03 16:44 9999-99-99 99:99  -2.850  -54.950   609.6     138.63 -9999 -99999.   ...  0 -99999999
2008-01-03 16:46 9999-99-99 99:99  -2.850  -54.950   457.2     140.34 -9999 -99999.   ...  0 -99999999
2008-01-03 16:48 9999-99-99 99:99  -2.850  -54.950   304.8     134.00 -9999 -99999.   ...  0 -99999999
2008-02-07 17:45 9999-99-99 99:99  -2.850  -54.950  4267.2     102.76 -9999 -99999.   ...  0 -99999999
2008-02-07 17:47 9999-99-99 99:99  -2.850  -54.950  3962.4      90.60 -9999 -99999.   ...  0 -99999999
2008-02-07 17:49 9999-99-99 99:99  -2.850  -54.950  3657.6      93.82 -9999 -99999.   ...  0 -99999999
2008-02-07 17:51 9999-99-99 99:99  -2.850  -54.950  3352.8     108.80 -9999 -99999.   ...  0 -99999999
2008-02-07 17:54 9999-99-99 99:99  -2.850  -54.950  3048.0     116.06 -9999 -99999.   ...  0 -99999999
2008-02-07 17:55 9999-99-99 99:99  -2.850  -54.950  2743.2      97.95 -9999 -99999.   ...  0 -99999999
2008-02-07 17:57 9999-99-99 99:99  -2.850  -54.950  2438.4     127.68 -9999 -99999.   ...  0 -99999999
2008-02-07 18:00 9999-99-99 99:99  -2.850  -54.950  2133.6     121.52 -9999 -99999.   ...  0 -99999999
2008-02-07 18:02 9999-99-99 99:99  -2.850  -54.950  1828.8     121.49 -9999 -99999.   ...  0 -99999999
